id,name,localId,rarity,supertype,subtypes,set,cm_updated,cm_unit,cm_idProduct,cm_avg,cm_low,cm_trend,cm_avg1,cm_avg7,cm_avg30,cm_avg_holo,cm_low_holo,cm_trend_holo,cm_avg1_holo,cm_avg7_holo,cm_avg30_holo,tp_updated,tp_unit,tp_holofoil_productId,tp_holofoil_lowPrice,tp_holofoil_midPrice,tp_holofoil_highPrice,tp_holofoil_marketPrice,tp_holofoil_directLowPrice,tp_normal_productId,tp_normal_lowPrice,tp_normal_midPrice,tp_normal_highPrice,tp_normal_marketPrice,tp_normal_directLowPrice,tp_reverse_holofoil_productId,tp_reverse_holofoil_lowPrice,tp_reverse_holofoil_midPrice,tp_reverse_holofoil_highPrice,tp_reverse_holofoil_marketPrice,tp_reverse_holofoil_directLowPrice,tp_1st_edition_productId,tp_1st_edition_lowPrice,tp_1st_edition_midPrice,tp_1st_edition_highPrice,tp_1st_edition_marketPrice,tp_1st_edition_directLowPrice,tp_unlimited_productId,tp_unlimited_lowPrice,tp_unlimited_midPrice,tp_unlimited_highPrice,tp_unlimited_marketPrice,tp_unlimited_directLowPrice
2018sm-2,Psyduck,2,None,,,McDonald's Collection 2018,2026-07-14T18:05:08.458Z,EUR,366770.0,15.32,0.9,19.23,30.0,19.99,13.76,,,1.63,0.49,1.35,1.7,2026-07-14T18:05:05.789Z,USD,180451.0,44.97,199.0,699.4,66.14,,,,,,,,,,,,,,,,,,,,,,,,,
det1-7,Psyduck,7,Common,,,Detective Pikachu,2026-07-14T18:05:08.458Z,EUR,370626.0,0.57,0.02,0.66,0.65,0.67,0.63,0.9,0.05,1.06,0.8,0.9,0.67,2026-07-14T18:05:05.808Z,USD,186010.0,0.2,1.1,7.0,1.16,,,,,,,,,,,,,,,,,,,,,,,,,
mep-007,Psyduck,007,Promo,,,MEP Black Star Promos,2026-07-14T18:05:08.458Z,EUR,851053.0,7.24,0.74,2.43,4.61,6.28,8.05,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sm115-11,Psyduck,11,Common,,,Hidden Fates,2026-07-14T18:05:08.458Z,EUR,394772.0,0.1,0.02,0.17,0.16,0.12,0.1,3.61,1.0,5.11,0.75,4.99,3.03,2026-07-14T18:05:05.828Z,USD,,,,,,,197653.0,0.05,0.36,5.0,0.35,,197653.0,2.99,4.0,19.98,3.87,,,,,,,,,,,,,
xy9-16,Psyduck,16,Common,,,BREAKpoint,2026-07-14T18:05:08.458Z,EUR,288191.0,0.86,0.02,0.91,0.57,0.71,0.77,14.84,0.08,21.5,1.0,19.43,9.79,2026-07-14T18:05:05.668Z,USD,,,,,,,111519.0,0.31,1.28,19.99,1.39,,111519.0,4.0,13.25,199.9,14.16,,,,,,,,,,,,,
basep-20,Psyduck,20,Common,,,Wizards Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swsh7-24,Psyduck,24,Common,,,Evolving Skies,2026-07-14T18:05:08.458Z,EUR,574048.0,0.08,0.02,0.13,0.17,0.13,0.08,0.34,0.05,0.42,0.4,0.28,0.41,2026-07-14T18:05:05.874Z,USD,,,,,,,246816.0,0.04,0.29,19.92,0.3,,246816.0,0.15,0.53,4321.0,0.53,,,,,,,,,,,,,
sm9-26,Psyduck,26,Common,,,Team Up,2026-07-14T18:05:08.458Z,EUR,368958.0,0.3,0.02,0.32,0.22,0.21,0.28,2.93,0.1,5.39,19.49,4.77,5.38,2026-07-14T18:05:05.803Z,USD,,,,,,,183797.0,0.35,1.0,19.98,1.04,,183797.0,12.5,17.99,39.96,17.8,17.99,,,,,,,,,,,,
swsh10-028,Psyduck,028,Common,,,Astral Radiance,2026-07-14T18:05:08.458Z,EUR,658533.0,0.08,0.02,0.08,0.13,0.08,0.08,0.26,0.02,0.36,0.53,0.36,0.32,2026-07-14T18:05:05.895Z,USD,,,,,,,272228.0,0.01,0.25,19.98,0.25,,272228.0,0.15,0.49,19.98,0.5,,,,,,,,,,,,,
sm1-28,Psyduck,28,Common,,,Sun & Moon,2026-07-14T18:05:08.458Z,EUR,295338.0,0.72,0.02,1.08,3.8,1.02,0.81,4.54,0.03,4.95,6.5,5.14,3.79,2026-07-14T18:05:05.737Z,USD,,,,,,,126899.0,0.24,0.98,20.0,1.04,,126899.0,3.49,7.1,500.0,7.03,,,,,,,,,,,,,
bw7-32,Psyduck,32,Common,,,Boundaries Crossed,2026-07-14T18:05:08.458Z,EUR,280619.0,9.42,0.1,11.01,13.4,8.42,8.13,10.0,25.0,35.83,10.0,23.29,16.34,2026-07-14T18:05:05.610Z,USD,,,,,,,88441.0,11.2,17.99,99.99,16.15,94.44,88441.0,149.99,150.0,175.0,23.77,,,,,,,,,,,,,
bw7-33,Psyduck,33,Common,,,Boundaries Crossed,2026-07-14T18:05:08.458Z,EUR,280619.0,9.42,0.1,11.01,13.4,8.42,8.13,10.0,25.0,35.83,10.0,23.29,16.34,2026-07-14T18:05:05.610Z,USD,,,,,,,88442.0,2.3,6.13,43.88,7.89,43.88,88442.0,97.0,103.5,199.99,25.33,,,,,,,,,,,,,
sm11-35,Slowpoke & Psyduck GX,35,Ultra Rare,,,Unified Minds,2026-07-14T18:05:08.458Z,EUR,377505.0,64.96,14.0,58.67,47.94,105.05,64.72,,,6.71,7.5,7.17,6.56,2026-07-14T18:05:05.822Z,USD,194953.0,100.0,168.5,752.82,135.14,102.0,,,,,,,,,,,,,,,,,,,,,,,,
me02.5-039,Psyduck,039,Common,,,Ascended Heroes,2026-07-14T18:05:08.458Z,EUR,869650.0,0.08,0.02,0.08,0.06,0.08,0.07,,,0.0,,,,2026-07-14T18:05:05.980Z,USD,,,,,,,675851.0,0.01,0.3,19.98,0.3,0.3,,,,,,,,,,,,,,,,,,
sm12-40,Psyduck,40,Common,,,Cosmic Eclipse,2026-07-14T18:05:08.458Z,EUR,407849.0,0.62,0.02,0.75,0.06,0.52,0.53,17.89,9.98,16.6,30.0,21.56,11.5,2026-07-14T18:05:05.834Z,USD,,,,,,,201216.0,1.72,2.76,39.69,2.63,,201216.0,18.0,26.34,186.35,24.71,28.42,,,,,,,,,,,,
ex4-44,Psyduck,44,Common,,,Team Magma vs Team Aqua,2026-07-14T18:05:08.458Z,EUR,276021.0,10.43,0.5,16.35,4.5,12.38,10.43,125.0,17.0,110.47,54.99,132.14,64.36,2026-07-14T18:05:05.023Z,USD,,,,,,,88436.0,24.0,34.41,459.7,29.49,,88436.0,299.0,329.99,1299.62,249.99,,,,,,,,,,,,,
sv10-045,Misty's Psyduck,045,Uncommon,,,Destined Rivals,2026-07-14T18:05:08.458Z,EUR,825919.0,0.07,0.02,0.07,0.05,0.06,0.07,0.43,0.02,0.42,0.42,0.42,0.43,2026-07-14T18:05:05.964Z,USD,,,,,,,630812.0,0.01,0.29,19.98,0.28,0.14,630812.0,0.25,1.0,25.0,0.92,1.34,,,,,,,,,,,,
B1-048,Psyduck,048,One Diamond,,,Mega Rising,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base3-53,Psyduck,53,Common,,,Fossil,2026-07-14T18:05:08.458Z,EUR,273914.0,2.01,0.02,2.45,1.91,2.66,2.15,,,1.03,1.0,0.72,0.72,2026-07-14T18:05:04.931Z,USD,,,,,,,,,,,,,,,,,,,44455.0,6.0,9.67,4321.0,10.95,7.49,44455.0,0.19,1.2,96.95,1.48,0.89
gym1-54,Misty's Psyduck,54,Uncommon,,,Gym Heroes,2026-07-14T18:05:08.458Z,EUR,274190.0,10.3,0.75,9.28,2.89,6.22,9.74,,,0.0,,,,2026-07-14T18:05:04.944Z,USD,,,,,,,,,,,,,,,,,,,87539.0,24.46,286.0,329.88,28.14,329.88,87539.0,4.0,8.5,109.6,9.61,89.99
sv03.5-054,Psyduck,054,Common,,,151,2026-07-14T18:05:08.458Z,EUR,733649.0,0.07,0.02,0.08,0.06,0.08,0.07,0.34,0.02,0.29,0.27,0.28,0.32,2026-07-14T18:05:05.934Z,USD,,,,,,,516231.0,0.03,0.23,1000.0,0.24,0.14,516231.0,0.16,0.49,19.52,0.53,0.31,,,,,,,,,,,,
A1-057,Psyduck,057,One Diamond,,,Genetic Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base5-65,Psyduck,65,Common,,,Team Rocket,2026-07-14T18:05:08.458Z,EUR,274118.0,2.37,0.05,3.43,1.89,3.42,2.48,,,4.71,5.0,1.87,1.87,2026-07-14T18:05:04.939Z,USD,,,,,,,,,,,,,,,,,,,88431.0,3.97,7.99,82.66,7.58,4.92,88431.0,0.35,1.15,4321.0,2.32,0.97
ex7-70,Psyduck,70,Common,,,Team Rocket Returns,2026-07-14T18:05:08.458Z,EUR,276362.0,17.56,4.9,15.33,4.95,13.41,15.87,209.98,124.95,202.51,240.0,169.98,143.29,2026-07-14T18:05:05.052Z,USD,,,,,,,88437.0,17.99,29.62,149.99,30.26,42.28,,,,,,,,,,,,,,,,,,
ex2-73,Psyduck,73,Common,,,Sandstorm,2026-07-14T18:05:08.458Z,EUR,275850.0,6.52,0.1,8.45,12.99,9.23,7.36,15.0,3.5,37.06,15.0,28.9,23.12,2026-07-14T18:05:05.008Z,USD,,,,,,,88432.0,12.24,19.63,144.91,17.1,81.75,88432.0,224.99,450.0,852.52,226.56,,,,,,,,,,,,,
hgss4-74,Psyduck,74,Common,,,Triumphant,2026-07-14T18:05:08.458Z,EUR,279604.0,3.89,0.04,6.49,7.25,5.2,4.46,,35.0,48.8,26.95,38.76,28.4,2026-07-14T18:05:05.559Z,USD,,,,,,,88440.0,8.51,15.22,120.7,17.42,17.7,88440.0,37.31,71.16,105.0,51.09,,,,,,,,,,,,,
neo4-79,Psyduck,79,Common,,,Neo Destiny,2026-07-14T18:05:08.458Z,EUR,274731.0,9.03,0.2,11.5,0.39,15.99,8.57,,,0.0,,,,2026-07-14T18:05:04.973Z,USD,,,,,,,,,,,,,,,,,,,88433.0,74.0,139.95,1200.0,52.5,,88433.0,22.25,32.0,4321.0,31.22,
ex13-81,Psyduck δ,81,Common,,,Holon Phantoms,2026-07-14T18:05:08.458Z,EUR,277051.0,5.86,0.8,5.37,6.95,6.22,7.57,143.06,54.5,147.01,111.11,147.3,89.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl1-87,Psyduck,87,Common,,,Platinum,2026-07-14T18:05:08.458Z,EUR,278508.0,7.14,0.2,8.48,11.38,9.32,7.06,62.5,15.0,41.36,55.0,42.16,29.09,2026-07-14T18:05:05.428Z,USD,,,,,,,88439.0,14.21,26.51,200.0,26.24,,88439.0,99.99,249.98,1399.9,149.99,,,,,,,,,,,,,
lc-88,Psyduck,88,Common,,,Legendary Collection,2026-07-14T18:05:08.458Z,EUR,274853.0,4.18,0.13,6.26,0.2,4.21,6.05,,249.9,312.07,349.99,300.91,174.46,2026-07-14T18:05:04.977Z,USD,,,,,,,88434.0,3.7,5.05,706.54,9.36,199.89,,,,,,,,,,,,,,,,,,
gym2-90,Misty's Psyduck,90,Common,,,Gym Challenge,2026-07-14T18:05:08.458Z,EUR,274358.0,8.19,1.35,8.13,2.94,9.25,8.28,,,0.0,,,,2026-07-14T18:05:04.949Z,USD,,,,,,,,,,,,,,,,,,,87540.0,19.89,31.74,209.94,27.45,96.95,87540.0,4.19,7.0,28322.14,8.26,
A4a-093,Psyduck,093,One Shiny,,,Secluded Springs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gym2-99,Sabrina's Psyduck,99,Common,,,Gym Challenge,2026-07-14T18:05:08.458Z,EUR,274367.0,20.22,1.5,15.09,3.0,7.53,17.46,,,0.0,,,,2026-07-14T18:05:04.949Z,USD,,,,,,,,,,,,,,,,,,,88887.0,14.99,25.11,179.9,24.52,,88887.0,3.26,9.11,96.95,10.51,5.01
dp3-100,Psyduck,100,Common,,,Secret Wonders,2026-07-14T18:05:08.458Z,EUR,277853.0,2.27,0.02,2.59,3.13,2.29,2.32,15.33,1.0,23.46,25.0,15.24,14.33,2026-07-14T18:05:05.362Z,USD,,,,,,,88438.0,4.36,10.5,90.0,12.67,,88438.0,99.99,299.99,897.18,40.43,299.99,,,,,,,,,,,,
ecard2-104,Psyduck,104,Common,,,Aquapolis,2026-07-14T18:05:08.458Z,EUR,275180.0,75.53,24.9,97.33,130.0,102.57,70.55,274.33,199.94,303.17,260.0,270.85,177.34,2026-07-14T18:05:04.992Z,USD,,,,,,,88435.0,229.99,262.5,279.99,167.5,,,,,,,,,,,,,,,,,,,
sv03.5-175,Psyduck,175,Illustration rare,,,151,2026-07-14T18:05:08.458Z,EUR,733770.0,57.81,39.99,54.77,53.66,54.71,57.34,,,0.0,,,,2026-07-14T18:05:05.934Z,USD,517035.0,65.99,82.47,5000.0,73.75,78.5,,,,,,,,,,,,,,,,,,,,,,,,
sv10-193,Misty's Psyduck,193,Illustration rare,,,Destined Rivals,2026-07-14T18:05:08.458Z,EUR,826067.0,57.7,24.0,61.47,52.28,71.71,58.67,,,0.0,,,,2026-07-14T18:05:05.964Z,USD,632993.0,65.54,78.42,550.0,68.78,72.97,,,,,,,,,,,,,,,,,,,,,,,,
sm11-217,Slowpoke & Psyduck GX,217,Ultra Rare,,,Unified Minds,2026-07-14T18:05:08.458Z,EUR,388872.0,74.99,21.99,99.02,75.0,97.49,82.21,,,14.95,11.95,14.84,10.99,2026-07-14T18:05:05.822Z,USD,194954.0,178.99,238.29,873.35,143.66,178.99,,,,,,,,,,,,,,,,,,,,,,,,
sm11-218,Slowpoke & Psyduck GX,218,Ultra Rare,,,Unified Minds,2026-07-14T18:05:08.458Z,EUR,849811.0,69.99,48.0,68.04,69.99,39.28,35.0,,,0.0,,,,2026-07-14T18:05:05.822Z,USD,194955.0,389.52,419.97,499.61,306.63,419.97,,,,,,,,,,,,,,,,,,,,,,,,
me02.5-226,Psyduck,226,Illustration rare,,,Ascended Heroes,2026-07-14T18:05:08.458Z,EUR,869837.0,58.79,21.85,54.43,58.99,55.39,61.54,,,0.0,,,,2026-07-14T18:05:05.980Z,USD,676038.0,74.0,95.0,899.99,81.8,,,,,,,,,,,,,,,,,,,,,,,,,
sm11-239,Slowpoke & Psyduck GX,239,Secret Rare,,,Unified Minds,2026-07-14T18:05:08.458Z,EUR,388987.0,85.21,19.9,101.68,29.9,80.98,91.78,,,25.75,16.9,21.84,18.6,2026-07-14T18:05:05.822Z,USD,194956.0,225.41,399.69,1369.9,196.5,399.69,,,,,,,,,,,,,,,,,,,,,,,,
smp-SM199,Psyduck,SM199,Promo,,,SM Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
